id;icd_category_id;icd_code;icd_description;record_status
40ec2d7f-5803-5dd7-2ae9-2b40ba735ce9;9910c901-6613-0438-52d3-d452d0725e93;B60.0;Babesiosis;A
627ca78b-973b-0b16-2940-128f196f41a2;9910c901-6613-0438-52d3-d452d0725e93;B60.1;Acanthamoebiasis;A
15aeb474-53eb-1b11-2342-0e3cea36252e;9910c901-6613-0438-52d3-d452d0725e93;B60.2;Naegleriasis;A
090a210b-3918-21e6-00e5-f0a473029cc0;9910c901-6613-0438-52d3-d452d0725e93;B60.8;Other specified protozoal diseases;A
ed213957-9e63-1f48-8c3d-977331a16330;9910c901-6613-0438-52d3-d452d0725e93;B64;Unspecified protozoal disease;A
8e9d5b15-3a01-2e4f-56d3-5193c7597439;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65;Schistosomiasis [bilharziasis];A
c7523003-2f5b-2ec9-91f0-a88d580d4b87;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.0;Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis];A
c6e1466e-00e5-6a71-7123-cc5070f014b4;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.1;Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis];A
bb72a36b-4107-2dad-9f36-caf2dd566ac2;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.2;Schistosomiasis due to Schistosoma japonicum;A
ec902abc-6cba-97d9-2529-684885b2372a;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.3;Cercarial dermatitis;A
5bb613e8-15bf-18e2-1fca-efe2763a3037;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.8;Other schistosomiases;A
67c0165d-3a31-359f-1112-f8f5c96744b;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B65.9;Schistosomiasis, unspecified;A
b786018d-09f6-3ce5-0aa4-68fe0dd35594;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66;Other fluke infections;A
c4df0ab0-97bb-8dab-59f4-ad8ac97e81a6;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.0;Opisthorchiasis;A
12cbec61-8a8a-2c98-2771-0b58f73d3782;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.1;Clonorchiasis;A
2d6754f7-5a67-0b0b-850e-b1627a5949cb;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.2;Dicrocoeliasis;A
b27d71b7-a4a9-0722-3bdf-6c87b3bc31a0;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.3;Fascioliasis;A
847126c8-005b-5290-8c04-831d6ceb76ee;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.4;Paragonimiasis;A
c07e6407-353e-62c7-3115-9deaabf472bc;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.5;Fasciolopsiasis;A
f7aa5900-0421-0635-3863-92188e505feb;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.8;Other specified fluke infections;A
d41360c3-a2ec-636f-55f2-f545d0d54d69;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B66.9;Fluke infection, unspecified;A
3632bb5f-80ce-20c8-025f-930d80b039af;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67;Echinococcosis;A
2dafc43e-0325-388f-58c5-0a737f4c75a4;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.0;Echinococcus granulosus infection of liver;A
9f6959ed-a5bf-6623-8ad3-9f3203889478;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.1;Echinococcus granulosus infection of lung;A
11a5dc41-5b3b-3473-21a3-144aad582aef;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.2;Echinococcus granulosus infection of bone;A
fb7bcc7d-5489-8be0-666e-907d1256494;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.3;Echinococcus granulosus infection, other and multiple sites;A
539ae4d5-6022-5c6f-0559-3dbe768f6699;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.4;Echinococcus granulosus infection, unspecified;A
caed4c7f-5976-6b90-9077-036925b51487;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.5;Echinococcus multilocularis infection of liver;A
d19e4f5f-44f1-3728-166f-40d02b863906;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.6;Echinococcus multilocularis infection, other and multiple sites;A
38f25ba5-5a54-3ecf-7f04-f9b902fa9de1;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.7;Echinococcus multilocularis infection, unspecified;A
3201b0fa-7860-6388-a6a7-6a902f87828a;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.8;Echinococcosis, unspecified, of liver;A
bfa43e7a-a003-6132-3895-35d97e8613a2;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B67.9;Echinococcosis, other and unspecified;A
a10f9699-5db3-0384-31b5-b57c3cc95c46;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B68;Taeniasis;A
4c91b1ae-50bf-80e5-2558-b416c5337787;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B68.0;Taenia solium taeniasis;A
3f20648c-7e05-093c-32f4-673ffa2b7429;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B68.1;Taenia saginata taeniasis;A
532805af-a7a2-521b-82d4-2d1ebabad3f;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B68.9;Taeniasis, unspecified;A
f832d32f-a54e-a7c0-6e62-3b25c8dc598;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B69;Cysticercosis;A
6d663149-5664-9d86-7800-d8fc0f7213eb;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B69.0;Cysticercosis of central nervous system;A
ac1c63dc-20b8-5f43-458f-fce3001a3c60;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B69.1;Cysticercosis of eye;A
47723ebf-04bc-1052-53e1-a39a492a19a3;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B69.8;Cysticercosis of other sites;A
28e2b970-1c14-a38c-6dab-fb7adb3c3937;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B69.9;Cysticercosis, unspecified;A
85691e45-8fda-4dfe-291f-8fd067b744d3;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B70;Diphyllobothriasis and sparganosis;A
1927665f-6664-7067-02e9-073089d23e62;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B70.0;Diphyllobothriasis;A
3b838730-7f55-2ee7-0c7d-859b0bb16b78;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B70.1;Sparganosis;A
ef28496a-1cd7-8077-67de-4afda9b5174c;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B71;Other cestode infections;A
5709d23a-8d1a-9a0d-36a8-b3573bab3415;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B71.0;Hymenolepiasis;A
bff9e0b2-742e-093a-15dd-3babeaeb4b51;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B71.1;Dipylidiasis;A
fe060889-1679-a235-4423-d4ade1e76004;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B71.8;Other specified cestode infections;A
0dc42da0-2542-753c-2cb6-4449db791741;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B71.9;Cestode infection, unspecified;A
aa677d8b-1868-3c11-0d7e-fc82928c999d;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B72;Dracunculiasis;A
e315a6c2-100c-6865-71c8-fd7d38da79e9;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B73;Onchocerciasis;A
00b4a0fe-882f-76e8-8991-ea85cedca6e8;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74;Filariasis;A
888ce2fd-6564-8304-589e-4fec8cff11c8;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.0;Filariasis due to Wuchereria bancrofti;A
cccfdb74-2a4e-1f22-79cd-ebda2ed2224d;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.1;Filariasis due to Brugia malayi;A
98d9d19e-3df3-825a-86a7-1076e53d4ca;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.2;Filariasis due to Brugia timori;A
12f7923d-014a-30bb-4bfd-a829da488f0a;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.3;Loiasis;A
91ccb034-2366-0e03-879f-1f285a719284;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.4;Mansonelliasis;A
024862ff-66d2-34c1-2971-af641cf11102;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.8;Other filariases;A
3eb7fb7b-a002-067c-9852-dcb34308de;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B74.9;Filariasis, unspecified;A
3272f3f4-6d7e-02ca-038c-472aeb0983af;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B75;Trichinellosis;A
4a38f733-3bc5-11fa-2b4b-86f4093a8e9c;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B76;Hookworm diseases;A
24f50b41-218f-11b9-8585-b0b9270d1894;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B76.0;Ancylostomiasis;A
3612e9ee-2e9d-8eda-67d7-a9be42778187;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B76.1;Necatoriasis;A
1addf495-21b7-9f5e-6654-d1ec1bc26c72;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B76.8;Other hookworm diseases;A
7169b399-94b8-932e-9918-fc7ee5fe73a1;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B76.9;Hookworm disease, unspecified;A
ed23a9db-90af-0f59-000c-0b3593768ee3;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B77;Ascariasis;A
3086df89-2d33-241e-68ad-4d775aa0931a;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B77.0;Ascariasis with intestinal complications;A
a357f497-2239-8f78-4927-860ad543963d;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B77.8;Ascariasis with other complications;A
b9cc24da-1057-5c74-8ce4-5a92f2b73881;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B77.9;Ascariasis, unspecified;A
730ae465-126b-41e9-4a28-1e23727c3ead;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B78;Strongyloidiasis;A
61ed4fbb-86d9-377b-0461-2016b2264cf1;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B78.0;Intestinal strongyloidiasis;A
ec4d26b5-2150-893f-3fdf-9ba787f58237;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B78.1;Cutaneous strongyloidiasis;A
9b6329de-8940-3281-6c58-48e975013e1a;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B78.7;Disseminated strongyloidiasis;A
60feb17c-01a0-1969-5bda-138c47d236d8;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B78.9;Strongyloidiasis, unspecified;A
e56b61ef-191e-1f1a-92cf-a7667de182eb;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B79;Trichuriasis;A
3101b133-0f65-3877-2e41-75cc471f6841;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B80;Enterobiasis;A
31717c20-2ff5-7a2a-1d99-15758d3f2f0d;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81;Other intestinal helminthiases, not elsewhere classified;A
c526f2c7-9897-9b21-201c-de61f94f754c;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.0;Anisakiasis;A
a212dadd-4d1c-4edf-17e1-dec51c501288;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.1;Intestinal capillariasis;A
8c92a36a-3fba-4c50-6342-2850d6495147;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.2;Trichostrongyliasis;A
21cd85d0-53f4-5804-8f50-615126538ea9;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.3;Intestinal angiostrongyliasis;A
8f51ddc9-01e9-1f15-a324-ef387f418464;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.4;Mixed intestinal helminthiases;A
3ddac891-5e83-79a7-85e9-becec5d76438;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B81.8;Other specified intestinal helminthiases;A
12914f50-3cea-084d-4e45-717d4f042386;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B82;Unspecified intestinal parasitism;A
45586ea3-4ea9-a563-3898-3393a7e735e5;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B82.0;Intestinal helminthiasis, unspecified;A
3f3b6c01-7e9b-15b4-1b8d-90c66f1f46f8;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B82.9;Intestinal parasitism, unspecified;A
c8e5f077-15b0-40e2-9f40-6f3316d197c6;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83;Other helminthiases;A
0a0f2460-14c5-277f-1848-87fdfc211917;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.0;Visceral larva migrans;A
15d8b1df-10d6-9a5f-1abc-9a0a56bf28d3;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.1;Gnathostomiasis;A
965d76b1-98f3-a1d3-6c7f-3a6e073ca203;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.2;Angiostrongyliasis due to Parastrongylus cantonensis;A
4eb36360-7368-2e13-7e98-399452fe4073;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.3;Syngamiasis;A
1fc3c4b0-439c-15ef-32f6-088e174b66a5;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.4;Internal hirudiniasis;A
b288644d-2cd8-11ba-6f76-94fefe507bf6;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.8;Other specified helminthiases;A
b73c411b-7d4f-60c4-0384-3f9aba921f84;a4fd7689-57ef-517c-59f1-9bcc1d62273f;B83.9;Helminthiasis, unspecified;A
3c9f45ed-8ad1-8cf4-350d-47709c048cd3;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85;Pediculosis and phthiriasis;A
ded0f8b0-51ed-0f72-598b-051c7663a2d9;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85.0;Pediculosis due to Pediculus humanus capitis;A
06162cf5-15af-13d7-561b-d2fca7d73962;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85.1;Pediculosis due to Pediculus humanus corporis;A
163f48b8-3d66-13d5-3df3-07660abc1ea2;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85.2;Pediculosis, unspecified;A
bdee5fef-77c7-2067-2f4b-19c8a6122729;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85.3;Phthiriasis;A
ac959db0-733f-603b-7a35-6cb795b58365;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B85.4;Mixed pediculosis and phthiriasis;A
0ab7140b-a571-300c-40eb-6089288759fb;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B86;Scabies;A
db5f0346-8cd8-6f74-88a7-790db97a1970;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87;Myiasis;A
6751f958-351e-684f-4e24-3259f4d379eb;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.0;Cutaneous myiasis;A
742372d3-3802-205a-1efd-11b9390996ed;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.1;Wound myiasis;A
7f1d9930-5f7e-43b4-1484-e2933e5620c1;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.2;Ocular myiasis;A
be77091c-9dc2-220f-a7ac-a100e71eb57;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.3;Nasopharyngeal myiasis;A
3caaeb0f-137e-73e5-7b2c-7e09c9021270;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.4;Aural myiasis;A
a81bd896-8b99-9d8f-7e86-be2c70319107;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.8;Myiasis of other sites;A
8b950331-2b29-8449-5c22-43124d9d832b;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B87.9;Myiasis, unspecified;A
6fd1e63b-8067-834e-78af-f63edb155d3a;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88;Other infestations;A
62f3841e-0632-6b11-4712-72bc86817f90;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.0;Other acariasis;A
9041f955-a570-7d63-a0ff-a9efca9633d3;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.1;Tungiasis [sandflea infestation];A
e68350da-0c5c-5a56-27d7-0a1b82b7403;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.2;Other arthropod infestations;A
f21ca5a7-6b44-3f9c-523e-87d059909b61;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.3;External hirudiniasis;A
8aff87b4-9099-0177-76a5-981b290a2826;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.8;Other specified infestations;A
54d9a4f1-0c94-2dd1-761c-383bdf7817db;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B88.9;Infestation, unspecified;A
9d7cd458-0883-a43d-847c-784e132e7231;696e0511-6c2b-3a78-0ab1-8b6442c65c44;B89;Unspecified parasitic disease;A
67537b34-76fd-21e2-84a5-9cf33b5e7706;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90;Sequelae of tuberculosis;A
2fc95ae8-a495-90a7-9020-926c7040959e;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90.0;Sequelae of central nervous system tuberculosis;A
9e62a859-a2df-9ca9-8931-62139431a220;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90.1;Sequelae of genitourinary tuberculosis;A
d217fa03-2629-4225-0293-3cf3bcad12d4;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90.2;Sequelae of tuberculosis of bones and joints;A
99db0596-2b53-75d5-9a8c-3218882a1340;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90.8;Sequelae of tuberculosis of other organs;A
3115370f-1280-7d39-790f-c3f001194079;f2444fd9-48de-683f-2fd4-923a77ce91ce;B90.9;Sequelae of respiratory and unspecified tuberculosis;A
ea4cec7e-3945-75e5-2dd6-b284e3982d83;f2444fd9-48de-683f-2fd4-923a77ce91ce;B91;Sequelae of poliomyelitis;A
7a5f2475-5f27-2bf3-8d2d-a72153ed5bd5;f2444fd9-48de-683f-2fd4-923a77ce91ce;B92;Sequelae of leprosy;A
1121f74b-018a-209c-0805-428c2146552c;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94;Sequelae of other and unspecified infectious and parasitic diseases;A
4d0c6c56-7e7a-59cb-a0ec-1716dd835dda;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94.0;Sequelae of trachoma;A
005fcd24-86b3-3f77-904d-fe4df4ed73c1;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94.1;Sequelae of viral encephalitis;A
eaf921ed-3aa3-221c-4801-8718590112b5;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94.2;Sequelae of viral hepatitis;A
23947ad1-43a2-68fe-7a8f-b1d6b424466d;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94.8;Sequelae of other specified infectious and parasitic diseases;A
7cd62784-8063-8625-7b4b-7f97ce801427;f2444fd9-48de-683f-2fd4-923a77ce91ce;B94.9;Sequelae of unspecified infectious or parasitic disease;A
ccb078d4-5359-8bde-387e-7be5d1186559;0bad6e48-24bf-380e-434e-61e49ca31534;B95;Streptococcus and staphylococcus as the cause of diseases classified to other chapters;A
2de2dff0-40c7-3057-5e42-fdaec1e040c8;0bad6e48-24bf-380e-434e-61e49ca31534;B95.0;Streptococcus, group A, as the cause of diseases classified to other chapters;A
0d134477-89f8-00c0-1513-129dfb7230eb;0bad6e48-24bf-380e-434e-61e49ca31534;B95.1;Streptococcus, group B, as the cause of diseases classified to other chapters;A
ca1d6416-0202-578d-364e-59eda6b23713;0bad6e48-24bf-380e-434e-61e49ca31534;B95.2;Streptococcus, group D, as the cause of diseases classified to other chapters;A
5be07674-08fd-4e48-30cf-dbb47ad5a6aa;0bad6e48-24bf-380e-434e-61e49ca31534;B95.3;Streptococcus pneumoniae as the cause of diseases classified to other chapters;A
c022576d-5817-4b7c-218c-437667126aca;0bad6e48-24bf-380e-434e-61e49ca31534;B95.4;Other streptococcus as the cause of diseases classified to other chapters;A
8347b092-1992-90b9-866d-e3ce318a6483;0bad6e48-24bf-380e-434e-61e49ca31534;B95.5;Unspecified streptococcus as the cause of diseases classified to other chapters;A
39c34c25-4316-7977-87dd-1d9c50a54ed5;0bad6e48-24bf-380e-434e-61e49ca31534;B95.6;Staphylococcus aureus as the cause of diseases classified to other chapters;A
b524d87e-35c1-4364-065c-750a046817da;0bad6e48-24bf-380e-434e-61e49ca31534;B95.7;Other staphylococcus as the cause of diseases classified to other chapters;A
da3a4a82-880a-682b-64e6-6550147a6638;0bad6e48-24bf-380e-434e-61e49ca31534;B95.8;Unspecified staphylococcus as the cause of diseases classified to other chapters;A
37959690-59f4-970f-08ca-8ad8188a8865;0bad6e48-24bf-380e-434e-61e49ca31534;B96;Other specified bacterial agents as the cause of diseases classified to other chapters;A
7c420cee-25e9-9034-4b79-c64dc6403309;0bad6e48-24bf-380e-434e-61e49ca31534;B96.0;Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified to other chapters;A
a40b1748-4c8e-4637-616b-66f5028b8f9;0bad6e48-24bf-380e-434e-61e49ca31534;B96.1;Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified to other chapters;A
6a5320fa-227e-7a0c-7c82-bf66d06494dc;0bad6e48-24bf-380e-434e-61e49ca31534;B96.2;Escherichia coli [E. coli] as the cause of diseases classified to other chapters;A
9ae80313-35a1-a2ac-1905-420fa2a85aa8;0bad6e48-24bf-380e-434e-61e49ca31534;B96.3;Haemophilus influenzae [H. influenzae] as the cause of diseases classified to other chapters;A
b47a745c-1371-2783-1fc0-e5bbdd5f7788;0bad6e48-24bf-380e-434e-61e49ca31534;B96.4;Proteus (mirabilis)(morganii) as the cause of diseases classified to other chapters;A
e4fc8bbc-a230-81ec-0625-91bd883a974;0bad6e48-24bf-380e-434e-61e49ca31534;B96.5;Pseudomonas (aeruginosa)as the cause of diseases classified to other chapters;A
f94f0bd9-a79d-49e9-8524-1e3660f03dc3;0bad6e48-24bf-380e-434e-61e49ca31534;B96.6;Bacillus fragilis [B. fragilis] as the cause of diseases classified to other chapters;A
94f32c25-a452-2a3e-87f5-7cd9c71c6e63;0bad6e48-24bf-380e-434e-61e49ca31534;B96.7;Clostridium perfringens [C. perfringens] as the cause of diseases classified to other chapters;A
18bfeef1-9a17-685a-8d01-3801fb292753;0bad6e48-24bf-380e-434e-61e49ca31534;B96.8;Other specified bacterial agents as the cause of diseases classified to other chapters;A
60dcf5f3-4008-4857-9df8-2ceca3eb63d5;0bad6e48-24bf-380e-434e-61e49ca31534;B97;Viral agents as the cause of diseases classified to other chapters;A
e4feb542-3e7a-74af-9f83-e01cec644dad;0bad6e48-24bf-380e-434e-61e49ca31534;B97.0;Adenovirus as the cause of diseases classified to other chapters;A
886f1661-38e8-6dc1-9863-50dd2d13304d;0bad6e48-24bf-380e-434e-61e49ca31534;B97.1;Enterovirus as the cause of diseases classified to other chapters;A
d7bcb669-8c87-3c1a-542f-0ab705125d2d;0bad6e48-24bf-380e-434e-61e49ca31534;B97.2;Coronavirus as the cause of diseases classified to other chapters;A
7ee863ab-64f5-9f01-654b-7d635bcf421c;0bad6e48-24bf-380e-434e-61e49ca31534;B97.3;Retrovirus as the cause of diseases classified to other chapters;A
135017c3-7314-6cee-5d10-90b3452d511c;0bad6e48-24bf-380e-434e-61e49ca31534;B97.4;Respiratory syncytial virus as the cause of diseases classified to other chapters;A
a7783571-33b9-2385-2290-8922c4711e34;0bad6e48-24bf-380e-434e-61e49ca31534;B97.5;Reovirus as the cause of diseases classified to other chapters;A
749f6403-29c1-4dba-4412-4b6b31459b99;0bad6e48-24bf-380e-434e-61e49ca31534;B97.6;Parvovirus as the cause of diseases classified to other chapters;A
6a2e8c2f-0aba-15a7-7c89-0bef8c17556d;0bad6e48-24bf-380e-434e-61e49ca31534;B97.7;Papillomavirus as the cause of diseases classified to other chapters;A
ce766e67-912d-0792-0cc4-25b0d6ac1057;0bad6e48-24bf-380e-434e-61e49ca31534;B97.8;Other viral agents as the cause of diseases classified to other chapters;A
e1745d25-a241-12a7-9c57-10e35f705af0;0bad6e48-24bf-380e-434e-61e49ca31534;B98;Other specified infectious agents as the cause of disease classified to other chapters;A
eab659ca-8c55-71ed-8693-70c4f0f78d56;0bad6e48-24bf-380e-434e-61e49ca31534;B98.0;Helicobacter pylori [H.pylori] as the cause of diseases classified to other chapters;A
e4d645d2-5378-6f75-0358-116aafcc7716;0bad6e48-24bf-380e-434e-61e49ca31534;B98.1;Vibrio vulnifucus as the cause of diseases classified to other chapters;A
ae159a0c-1c7e-a472-20fa-deeaacf228b5;b3ec55c6-1a16-7c11-19ea-aecd9a374770;B99;Other infectious disease;A
708ee2e5-09a1-8477-7f88-c18cfe887cea;e0332da0-48fa-7088-7ad8-0104565e4615;C00;Malignant neoplasm of lip;A
eeb5b296-9066-83ae-1852-f544743d7ad6;e0332da0-48fa-7088-7ad8-0104565e4615;C00.0;Malignant neoplasm, external upper lip;A
bf00aee7-4cda-7b75-8217-a5d72211475e;e0332da0-48fa-7088-7ad8-0104565e4615;C00.1;Malignant neoplasm, external lower lip;A
31171c4a-388d-4397-412b-1391afd67ed0;e0332da0-48fa-7088-7ad8-0104565e4615;C00.2;Malignant neoplasm, external lip, unspecified;A
95548163-0a65-004e-7942-7cbcdcdf95a0;e0332da0-48fa-7088-7ad8-0104565e4615;C00.3;Malignant neoplasm, upper lip, inner aspect;A
87fb574b-356b-249d-30a9-0de46f3fc59;e0332da0-48fa-7088-7ad8-0104565e4615;C00.4;Malignant neoplasm, lower lip, inner aspect;A
42f6a54d-09f3-0360-4d3e-3e1231c6999a;e0332da0-48fa-7088-7ad8-0104565e4615;C00.5;Malignant neoplasm, lip, unspecified, inner aspect;A
c4b0e5fe-1184-463c-535a-6b8caea6f46;e0332da0-48fa-7088-7ad8-0104565e4615;C00.6;Malignant neoplasm, commissure of lip;A
9d600c2d-3de8-2d95-4493-eb7f91584a52;e0332da0-48fa-7088-7ad8-0104565e4615;C00.8;Malignant neoplasm, overlapping lesion of lip;A
78d53d9e-8490-7d95-3751-c7fda9d89d0e;e0332da0-48fa-7088-7ad8-0104565e4615;C00.9;Malignant neoplasm, lip, unspecified;A
27b57704-1da0-a754-876b-bced3d553b0a;e0332da0-48fa-7088-7ad8-0104565e4615;C01;Malignant neoplasm of base of tongue;A
f3ea93bd-3a62-0a42-692a-e22ab15a51e7;e0332da0-48fa-7088-7ad8-0104565e4615;C02;Malignant neoplasm of other and unspecified parts of tongue;A
ee982ddf-56af-08e5-02cd-26719c0ba3af;e0332da0-48fa-7088-7ad8-0104565e4615;C02.0;Malignant neoplasm, dorsal surface of tongue;A
b1679040-160c-9fed-522c-7f02fbe525c3;e0332da0-48fa-7088-7ad8-0104565e4615;C02.1;Malignant neoplasm, border of tongue;A
09bdc75e-5f5b-28bb-3643-8df280747b2c;e0332da0-48fa-7088-7ad8-0104565e4615;C02.2;Malignant neoplasm, ventral surface of tongue;A
513c6b82-0911-0022-3ae6-610ad1085594;e0332da0-48fa-7088-7ad8-0104565e4615;C02.3;Malignant neoplasm, anterior two-thirds of tongue, part unspecified;A
2141935f-16b9-44d5-153d-7413447817d7;e0332da0-48fa-7088-7ad8-0104565e4615;C02.4;Malignant neoplasm, lingual tonsil;A
2e52eebe-88ce-5f17-3822-6e32dd8e5755;e0332da0-48fa-7088-7ad8-0104565e4615;C02.8;Malignant neoplasm, overlapping lesion of tongue;A
48adb8e9-01e9-a17c-0846-2b809e2eaae;e0332da0-48fa-7088-7ad8-0104565e4615;C02.9;Malignant neoplasm, tongue, unspecified;A
